source file,offset,japanese,translation status,existing translations
4/S4031.DAT,0x47E8C,"精霊にもう一度心を<G:443>かせる役目を
果たして欲しい。",untranslated,
4/S4031.DAT,0x47EDE,"確かに私は一度は人聞というものに
失望したが、",untranslated,
4/S4031.DAT,0x47F2C,"やはりそれでも
人聞はすばらしいものだと思つている。",untranslated,
4/S4031.DAT,0x47F7A,"おまえのこれからの旅の助けになる
古の伝記は、トウ<G:276><G:222>ルのおくの",untranslated,
4/S4031.DAT,0x47FD4,オルカスの丘のストーンサークルに残されている。,untranslated,
4/S4031.DAT,0x48020,突然、死んだものとばかり思つていた父親からこのような手紙が届くことで,untranslated,
4/S4031.DAT,0x4807A,おまえ自身もとまどうであろう。,untranslated,
4/S4031.DAT,0x480BC,これが手紙などではなく、じつさいにおまえを目の前にして伝え、共に行動できれば,untranslated,
4/S4031.DAT,0x48118,どれほどすばらしいことだろう、と私は思う。,untranslated,
4/S4031.DAT,0x48160,"しかし、私には私の役目があり
これはお前にたくされた運命なのだ。",untranslated,
4/S4031.DAT,0x481B4,自らの力で道をきり<G:443>いてくれ。,untranslated,
4/S4031.DAT,0x481F8,"愛する我が子へ。
             父より",untranslated,
4/S4031.DAT,0x4825E,"このこにかると
無こにはすみそうもない・・。",untranslated,
4/S4031.DAT,0x482AE,"ククル、ポニ
それでも付いて来てくれるかい？",untranslated,
4/S4031.DAT,0x482FA,"僕は弱虫で何も出来ないけど
アークといると勇気が出て来るんだ。",untranslated,
4/S4031.DAT,0x48352,"ここで逃げ出したら、
昔に逆戻りだ。",untranslated,
4/S4031.DAT,0x4839C,ついていくよ。,untranslated,
4/S4031.DAT,0x483D8,あなたが旅立つ時に言つたはすよこれは私の道でもあるの。,untranslated,
4/S4031.DAT,0x4842A,母さんをさがすための手がかりは何もない。,untranslated,
4/S4031.DAT,0x48474,"ただ分かつてるのは、
多分 全てが一つに
つながつてることだ。",untranslated,
4/S4031.DAT,0x484CC,"父さんを信じて前に進む
しかないな。",untranslated,
4/S4031.DAT,0x48516,"よし！
ます伝記を手に入れよう。",untranslated,
4/S4031.DAT,0x4856C,オルカスの丘はこつちだ。,untranslated,
4/S4031.DAT,0x48722,<G:15><CTRL:00><G:4><CTRL:00> <CTRL:00>！<CTRL:00>水<CTRL:00>か<CTRL:00>（<CTRL:00><G:13>,untranslated,
4/S4031.DAT,0x48754,<CTRL:E7><CTRL:FF><G:4><CTRL:00> <CTRL:00>！<CTRL:00>え<CTRL:00>か<CTRL:00>（,untranslated,
4/S4032.DAT,0x47980,が<CTRL:00> <CTRL:00><G:6><CTRL:00><G:25><CTRL:00>が<CTRL:00><G:6><CTRL:00><G:6><CTRL:00>い<CTRL:00>は<CTRL:00>！<CTRL:00><G:6>,untranslated,
4/S4032.DAT,0x479A8,ダ<CTRL:00>う<CTRL:00>り<CTRL:00>6<CTRL:00>ウ<CTRL:00>う<CTRL:00>が<CTRL:00>1<CTRL:00>る<CTRL:00>4<CTRL:00>が<CTRL:00>1<CTRL:00>に<CTRL:00>6<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00><G:25><CTRL:00>が<CTRL:00><G:6><CTRL:00><G:6><CTRL:00>い<CTRL:00>は<CTRL:00>！<CTRL:00><G:6>,untranslated,
4/S4032.DAT,0x479B0,ウ<CTRL:00>う<CTRL:00>が<CTRL:00>1<CTRL:00>る<CTRL:00>4<CTRL:00>が<CTRL:00>1<CTRL:00>に<CTRL:00>6<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00><G:25><CTRL:00>が<CTRL:00><G:6><CTRL:00><G:6><CTRL:00>い<CTRL:00>は<CTRL:00>！<CTRL:00><G:6>,untranslated,
4/S4032.DAT,0x479C4,が<CTRL:00> <CTRL:00><G:6><CTRL:00><G:25><CTRL:00>が<CTRL:00><G:6><CTRL:00><G:6><CTRL:00>い<CTRL:00>は<CTRL:00>！<CTRL:00><G:6>,untranslated,
4/S4032.DAT,0x479EC,会<CTRL:00>う<CTRL:00>り<CTRL:00>6<CTRL:00>私<CTRL:00>う<CTRL:00>が<CTRL:00><G:15><CTRL:00><G:25><CTRL:00>4<CTRL:00>が<CTRL:00><G:4><CTRL:00><G:25><CTRL:00>の<CTRL:00>が<CTRL:00><G:15><CTRL:00>い<CTRL:00>6<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00><G:25><CTRL:00>が<CTRL:00><G:6><CTRL:00><G:6><CTRL:00>い<CTRL:00>は<CTRL:00>！<CTRL:00><G:6>,untranslated,
4/S4032.DAT,0x479F4,私<CTRL:00>う<CTRL:00>が<CTRL:00><G:15><CTRL:00><G:25><CTRL:00>4<CTRL:00>が<CTRL:00><G:4><CTRL:00><G:25><CTRL:00>の<CTRL:00>が<CTRL:00><G:15><CTRL:00>い<CTRL:00>6<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00><G:25><CTRL:00>が<CTRL:00><G:6><CTRL:00><G:6><CTRL:00>い<CTRL:00>は<CTRL:00>！<CTRL:00><G:6>,untranslated,
4/S4032.DAT,0x47A10,が<CTRL:00> <CTRL:00><G:6><CTRL:00><G:25><CTRL:00>が<CTRL:00><G:6><CTRL:00><G:6><CTRL:00>い<CTRL:00>は<CTRL:00>！<CTRL:00><G:6>,untranslated,
4/S4032.DAT,0x47A4C,が<CTRL:00> <CTRL:00><G:6><CTRL:00><G:25><CTRL:00>が<CTRL:00><G:6><CTRL:00><G:6><CTRL:00>い<CTRL:00>は<CTRL:00>！<CTRL:00><G:6>,untranslated,
4/S4032.DAT,0x47A74,思<CTRL:00>う<CTRL:00>り<CTRL:00>6<CTRL:00>自<CTRL:00>う<CTRL:00>り<CTRL:00>6<CTRL:00>オ<CTRL:00>う<CTRL:00>が<CTRL:00>1<CTRL:00><G:25><CTRL:00>4<CTRL:00>が<CTRL:00><G:4><CTRL:00><G:25><CTRL:00>な<CTRL:00>が<CTRL:00>1<CTRL:00>い<CTRL:00>6<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00><G:25><CTRL:00>が<CTRL:00><G:6><CTRL:00><G:6><CTRL:00>い<CTRL:00>は<CTRL:00>！<CTRL:00><G:6>,untranslated,
4/S4032.DAT,0x47A7C,自<CTRL:00>う<CTRL:00>り<CTRL:00>6<CTRL:00>オ<CTRL:00>う<CTRL:00>が<CTRL:00>1<CTRL:00><G:25><CTRL:00>4<CTRL:00>が<CTRL:00><G:4><CTRL:00><G:25><CTRL:00>な<CTRL:00>が<CTRL:00>1<CTRL:00>い<CTRL:00>6<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00><G:25><CTRL:00>が<CTRL:00><G:6><CTRL:00><G:6><CTRL:00>い<CTRL:00>は<CTRL:00>！<CTRL:00><G:6>,untranslated,
4/S4032.DAT,0x47A84,オ<CTRL:00>う<CTRL:00>が<CTRL:00>1<CTRL:00><G:25><CTRL:00>4<CTRL:00>が<CTRL:00><G:4><CTRL:00><G:25><CTRL:00>な<CTRL:00>が<CTRL:00>1<CTRL:00>い<CTRL:00>6<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00><G:25><CTRL:00>が<CTRL:00><G:6><CTRL:00><G:6><CTRL:00>い<CTRL:00>は<CTRL:00>！<CTRL:00><G:6>,untranslated,
4/S4032.DAT,0x47AA0,が<CTRL:00> <CTRL:00><G:6><CTRL:00><G:25><CTRL:00>が<CTRL:00><G:6><CTRL:00><G:6><CTRL:00>い<CTRL:00>は<CTRL:00>！<CTRL:00><G:6>,untranslated,
4/S4032.DAT,0x47AC8,気<CTRL:00>う<CTRL:00>り<CTRL:00>6<CTRL:00>前<CTRL:00>う<CTRL:00>り<CTRL:00>6<CTRL:00>闘<CTRL:00>う<CTRL:00>が<CTRL:00>1<CTRL:00><G:25><CTRL:00>4<CTRL:00>が<CTRL:00><G:4><CTRL:00><G:25><CTRL:00>な<CTRL:00>が<CTRL:00>1<CTRL:00>い<CTRL:00>6<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00><G:25><CTRL:00>が<CTRL:00><G:6><CTRL:00><G:6><CTRL:00>い<CTRL:00>は<CTRL:00>！<CTRL:00><G:6>,untranslated,
4/S4032.DAT,0x47AD0,前<CTRL:00>う<CTRL:00>り<CTRL:00>6<CTRL:00>闘<CTRL:00>う<CTRL:00>が<CTRL:00>1<CTRL:00><G:25><CTRL:00>4<CTRL:00>が<CTRL:00><G:4><CTRL:00><G:25><CTRL:00>な<CTRL:00>が<CTRL:00>1<CTRL:00>い<CTRL:00>6<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00><G:25><CTRL:00>が<CTRL:00><G:6><CTRL:00><G:6><CTRL:00>い<CTRL:00>は<CTRL:00>！<CTRL:00><G:6>,untranslated,
4/S4032.DAT,0x47AD8,闘<CTRL:00>う<CTRL:00>が<CTRL:00>1<CTRL:00><G:25><CTRL:00>4<CTRL:00>が<CTRL:00><G:4><CTRL:00><G:25><CTRL:00>な<CTRL:00>が<CTRL:00>1<CTRL:00>い<CTRL:00>6<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00><G:25><CTRL:00>が<CTRL:00><G:6><CTRL:00><G:6><CTRL:00>い<CTRL:00>は<CTRL:00>！<CTRL:00><G:6>,untranslated,
4/S4032.DAT,0x47AF4,が<CTRL:00> <CTRL:00><G:6><CTRL:00><G:25><CTRL:00>が<CTRL:00><G:6><CTRL:00><G:6><CTRL:00>い<CTRL:00>は<CTRL:00>！<CTRL:00><G:6>,untranslated,
4/S4032.DAT,0x47B1C,ふ<CTRL:00>う<CTRL:00>り<CTRL:00>6<CTRL:00>山<CTRL:00>う<CTRL:00>が,untranslated,
4/S4032.DAT,0x47B24,山<CTRL:00>う<CTRL:00>が,untranslated,
4/S4032.DAT,0x47B7C,か<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00>6<CTRL:00>る<CTRL:00>つ！が<CTRL:00><G:5><CTRL:00>4<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00>4<CTRL:00>が<CTRL:00><G:3><CTRL:00>6<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00>6<CTRL:00>る<CTRL:00>つ！が<CTRL:00><G:5><CTRL:00>4<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00>4<CTRL:00>る<CTRL:00>つ！が<CTRL:00><G:3><CTRL:00>4<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00>4<CTRL:00>が<CTRL:00><G:5><CTRL:00>6<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00>6<CTRL:00>る<CTRL:00>つ！が<CTRL:00><G:5><CTRL:00>6<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00>6<CTRL:00>る<CTRL:00>つ！が<CTRL:00><G:3><CTRL:00>4<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00>4<CTRL:00>が<CTRL:00><G:5><CTRL:00>6<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00>6<CTRL:00>る<CTRL:00>つ！が<CTRL:00><G:3><CTRL:00>4<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00>4<CTRL:00>る<CTRL:00>つ！が<CTRL:00><G:3><CTRL:00>4<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00>4<CTRL:00>が<CTRL:00><G:3><CTRL:00>6<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00>6<CTRL:00>に<CTRL:00>石 う<CTRL:00>ら,untranslated,
4/S4032.DAT,0x47B86,る<CTRL:00>つ！が<CTRL:00><G:5><CTRL:00>4<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00>4<CTRL:00>が<CTRL:00><G:3><CTRL:00>6<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00>6<CTRL:00>る<CTRL:00>つ！が<CTRL:00><G:5><CTRL:00>4<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00>4<CTRL:00>る<CTRL:00>つ！が<CTRL:00><G:3><CTRL:00>4<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00>4<CTRL:00>が<CTRL:00><G:5><CTRL:00>6<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00>6<CTRL:00>る<CTRL:00>つ！が<CTRL:00><G:5><CTRL:00>6<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00>6<CTRL:00>る<CTRL:00>つ！が<CTRL:00><G:3><CTRL:00>4<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00>4<CTRL:00>が<CTRL:00><G:5><CTRL:00>6<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00>6<CTRL:00>る<CTRL:00>つ！が<CTRL:00><G:3><CTRL:00>4<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00>4<CTRL:00>る<CTRL:00>つ！が<CTRL:00><G:3><CTRL:00>4<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00>4<CTRL:00>が<CTRL:00><G:3><CTRL:00>6<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00>6<CTRL:00>に<CTRL:00>石 う<CTRL:00>ら,untranslated,
4/S4032.DAT,0x47BA0,か<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00>6<CTRL:00>る<CTRL:00>つ！が<CTRL:00><G:5><CTRL:00>4<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00>4<CTRL:00>る<CTRL:00>つ！が<CTRL:00><G:3><CTRL:00>4<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00>4<CTRL:00>が<CTRL:00><G:5><CTRL:00>6<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00>6<CTRL:00>る<CTRL:00>つ！が<CTRL:00><G:5><CTRL:00>6<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00>6<CTRL:00>る<CTRL:00>つ！が<CTRL:00><G:3><CTRL:00>4<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00>4<CTRL:00>が<CTRL:00><G:5><CTRL:00>6<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00>6<CTRL:00>る<CTRL:00>つ！が<CTRL:00><G:3><CTRL:00>4<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00>4<CTRL:00>る<CTRL:00>つ！が<CTRL:00><G:3><CTRL:00>4<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00>4<CTRL:00>が<CTRL:00><G:3><CTRL:00>6<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00>6<CTRL:00>に<CTRL:00>石 う<CTRL:00>ら,untranslated,
4/S4032.DAT,0x47BAA,る<CTRL:00>つ！が<CTRL:00><G:5><CTRL:00>4<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00>4<CTRL:00>る<CTRL:00>つ！が<CTRL:00><G:3><CTRL:00>4<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00>4<CTRL:00>が<CTRL:00><G:5><CTRL:00>6<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00>6<CTRL:00>る<CTRL:00>つ！が<CTRL:00><G:5><CTRL:00>6<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00>6<CTRL:00>る<CTRL:00>つ！が<CTRL:00><G:3><CTRL:00>4<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00>4<CTRL:00>が<CTRL:00><G:5><CTRL:00>6<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00>6<CTRL:00>る<CTRL:00>つ！が<CTRL:00><G:3><CTRL:00>4<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00>4<CTRL:00>る<CTRL:00>つ！が<CTRL:00><G:3><CTRL:00>4<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00>4<CTRL:00>が<CTRL:00><G:3><CTRL:00>6<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00>6<CTRL:00>に<CTRL:00>石 う<CTRL:00>ら,untranslated,
4/S4032.DAT,0x47BD8,か<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00>6<CTRL:00>る<CTRL:00>つ！が<CTRL:00><G:5><CTRL:00>6<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00>6<CTRL:00>る<CTRL:00>つ！が<CTRL:00><G:3><CTRL:00>4<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00>4<CTRL:00>が<CTRL:00><G:5><CTRL:00>6<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00>6<CTRL:00>る<CTRL:00>つ！が<CTRL:00><G:3><CTRL:00>4<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00>4<CTRL:00>る<CTRL:00>つ！が<CTRL:00><G:3><CTRL:00>4<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00>4<CTRL:00>が<CTRL:00><G:3><CTRL:00>6<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00>6<CTRL:00>に<CTRL:00>石 う<CTRL:00>ら,untranslated,
4/S4032.DAT,0x47BE2,る<CTRL:00>つ！が<CTRL:00><G:5><CTRL:00>6<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00>6<CTRL:00>る<CTRL:00>つ！が<CTRL:00><G:3><CTRL:00>4<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00>4<CTRL:00>が<CTRL:00><G:5><CTRL:00>6<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00>6<CTRL:00>る<CTRL:00>つ！が<CTRL:00><G:3><CTRL:00>4<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00>4<CTRL:00>る<CTRL:00>つ！が<CTRL:00><G:3><CTRL:00>4<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00>4<CTRL:00>が<CTRL:00><G:3><CTRL:00>6<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00>6<CTRL:00>に<CTRL:00>石 う<CTRL:00>ら,untranslated,
4/S4032.DAT,0x47BEC,か<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00>6<CTRL:00>る<CTRL:00>つ！が<CTRL:00><G:3><CTRL:00>4<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00>4<CTRL:00>が<CTRL:00><G:5><CTRL:00>6<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00>6<CTRL:00>る<CTRL:00>つ！が<CTRL:00><G:3><CTRL:00>4<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00>4<CTRL:00>る<CTRL:00>つ！が<CTRL:00><G:3><CTRL:00>4<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00>4<CTRL:00>が<CTRL:00><G:3><CTRL:00>6<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00>6<CTRL:00>に<CTRL:00>石 う<CTRL:00>ら,untranslated,
4/S4032.DAT,0x47BF6,る<CTRL:00>つ！が<CTRL:00><G:3><CTRL:00>4<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00>4<CTRL:00>が<CTRL:00><G:5><CTRL:00>6<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00>6<CTRL:00>る<CTRL:00>つ！が<CTRL:00><G:3><CTRL:00>4<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00>4<CTRL:00>る<CTRL:00>つ！が<CTRL:00><G:3><CTRL:00>4<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00>4<CTRL:00>が<CTRL:00><G:3><CTRL:00>6<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00>6<CTRL:00>に<CTRL:00>石 う<CTRL:00>ら,untranslated,
4/S4032.DAT,0x47C10,か<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00>6<CTRL:00>る<CTRL:00>つ！が<CTRL:00><G:3><CTRL:00>4<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00>4<CTRL:00>る<CTRL:00>つ！が<CTRL:00><G:3><CTRL:00>4<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00>4<CTRL:00>が<CTRL:00><G:3><CTRL:00>6<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00>6<CTRL:00>に<CTRL:00>石 う<CTRL:00>ら,untranslated,
4/S4032.DAT,0x47C1A,る<CTRL:00>つ！が<CTRL:00><G:3><CTRL:00>4<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00>4<CTRL:00>る<CTRL:00>つ！が<CTRL:00><G:3><CTRL:00>4<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00>4<CTRL:00>が<CTRL:00><G:3><CTRL:00>6<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00>6<CTRL:00>に<CTRL:00>石 う<CTRL:00>ら,untranslated,
4/S4032.DAT,0x47C48,か<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00>6<CTRL:00>に<CTRL:00>石 う<CTRL:00>ら,untranslated,
4/S4032.DAT,0x47C52,に<CTRL:00>石 う<CTRL:00>ら,untranslated,
4/S4032.DAT,0x47D3C,<CTRL:00>と<CTRL:00>）<G:3>,untranslated,
4/S4032.DAT,0x48102,<CTRL:FD><CTRL:FF><G:10><CTRL:00><CTRL:FF><CTRL:FF><G:7><CTRL:00><G:14><CTRL:00><CTRL:F7><CTRL:FF><G:13><CTRL:00>6<CTRL:00><CTRL:F1><G:3><G:13><CTRL:00> <CTRL:00>行<G:4><G:13><CTRL:00><G:2><CTRL:00>老<G:4><G:13><CTRL:00><G:3><CTRL:00><CTRL:FA><G:4><G:13><CTRL:00>！<CTRL:00><G:25><G:5><G:13><CTRL:00><G:4><CTRL:00>お<G:5><G:13><CTRL:00><G:5><CTRL:00><G:89><G:5><G:13><CTRL:00>4<CTRL:00>4<G:4>3,untranslated,
4/S4032.DAT,0x48112,<CTRL:F1><G:3><G:13><CTRL:00> <CTRL:00>行<G:4><G:13><CTRL:00><G:2><CTRL:00>老<G:4><G:13><CTRL:00><G:3><CTRL:00><CTRL:FA><G:4><G:13><CTRL:00>！<CTRL:00><G:25><G:5><G:13><CTRL:00><G:4><CTRL:00>お<G:5><G:13><CTRL:00><G:5><CTRL:00><G:89><G:5><G:13><CTRL:00>4<CTRL:00>4<G:4>3,untranslated,
4/S4032.DAT,0x481FA,ポストには何も入つていません。,untranslated,
4/S4032.DAT,0x48260,"アイテムがあります。
<G:90>ロマンシングストーン<G:89>を見つけました",untranslated,
4/S4032.DAT,0x482B6,ここにあつたものはもうひろいました,untranslated,
4/S4032.DAT,0x48302,じゆうにあるけるときは、いろんなところで<CTRL:E7>！をおしてみてね。何かおちているかもしれないよ。,untranslated,
4/S4032.DAT,0x4836A,ポストはときどき見に来た方がいいね。,untranslated,
4/S4032.DAT,0x483B0,別のところへ行きたいときは、はしをわたつてみぎがわからでるんだよ。,untranslated,
4/S4032.DAT,0x4840E,としかのお。,untranslated,
4/S4032.DAT,0x4844E,としじゃねえよ。,untranslated,
4/S4032.DAT,0x48490,うむ。,untranslated,
4/S4032.DAT,0x484CE,としじゃよ。,untranslated,
4/S4033.DAT,0x47980,が<CTRL:00> <CTRL:00><G:6><CTRL:00><G:25><CTRL:00>が<CTRL:00><G:6><CTRL:00><G:6><CTRL:00>い<CTRL:00>は<CTRL:00>！<CTRL:00><G:6>,untranslated,
4/S4033.DAT,0x479A8,ダ<CTRL:00>う<CTRL:00>り<CTRL:00>6<CTRL:00>ウ<CTRL:00>う<CTRL:00>が<CTRL:00>1<CTRL:00>る<CTRL:00>4<CTRL:00>が<CTRL:00>1<CTRL:00>に<CTRL:00>6<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00><G:25><CTRL:00>が<CTRL:00><G:6><CTRL:00><G:6><CTRL:00>い<CTRL:00>は<CTRL:00>！<CTRL:00><G:6>,untranslated,
4/S4033.DAT,0x479B0,ウ<CTRL:00>う<CTRL:00>が<CTRL:00>1<CTRL:00>る<CTRL:00>4<CTRL:00>が<CTRL:00>1<CTRL:00>に<CTRL:00>6<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00><G:25><CTRL:00>が<CTRL:00><G:6><CTRL:00><G:6><CTRL:00>い<CTRL:00>は<CTRL:00>！<CTRL:00><G:6>,untranslated,
4/S4033.DAT,0x479C4,が<CTRL:00> <CTRL:00><G:6><CTRL:00><G:25><CTRL:00>が<CTRL:00><G:6><CTRL:00><G:6><CTRL:00>い<CTRL:00>は<CTRL:00>！<CTRL:00><G:6>,untranslated,
4/S4033.DAT,0x479EC,会<CTRL:00>う<CTRL:00>り<CTRL:00>6<CTRL:00>私<CTRL:00>う<CTRL:00>が<CTRL:00><G:15><CTRL:00><G:25><CTRL:00>4<CTRL:00>が<CTRL:00><G:4><CTRL:00><G:25><CTRL:00>の<CTRL:00>が<CTRL:00><G:15><CTRL:00>い<CTRL:00>6<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00><G:25><CTRL:00>が<CTRL:00><G:6><CTRL:00><G:6><CTRL:00>い<CTRL:00>は<CTRL:00>！<CTRL:00><G:6>,untranslated,
4/S4033.DAT,0x479F4,私<CTRL:00>う<CTRL:00>が<CTRL:00><G:15><CTRL:00><G:25><CTRL:00>4<CTRL:00>が<CTRL:00><G:4><CTRL:00><G:25><CTRL:00>の<CTRL:00>が<CTRL:00><G:15><CTRL:00>い<CTRL:00>6<CTRL:00>が<CTRL:00> <CTRL:00><G:6><CTRL:00><G:25><CTRL:00>が<CTRL:00><G:6><CTRL:00><G:6><CTRL:00>い<CTRL:00>は<CTRL:00>！<CTRL:00><G:6>,untranslated,
4/S4033.DAT,0x47A10,が<CTRL:00> <CTRL:00><G:6><CTRL:00><G:25><CTRL:00>が<CTRL:00><G:6><CTRL:00><G:6><CTRL:00>い<CTRL:00>は<CTRL:00>！<CTRL:00><G:6>,untranslated,
4/S4033.DAT,0x47A4C,が<CTRL:00> <CTRL:00><G:6><CTRL:00><G:25><CTRL:00>が<CTRL:00><G:6><CTRL:00><G:6><CTRL:00>い<CTRL:00>は<CTRL:00>！<CTRL:00><G:6>,untranslated,
