source file,byte offset,length,raw bytes as hex,decoded Japanese
31/S3024.DAT,0x467D2,35,A8 52 25 E6 01 5F 34 47 62 31 2A 56 21 20 33 24 DD 30 DD 35 DD 49 28 BA 20 33 20 43 1D 44 48 1D 33 2D 37,"老人 
モンスターが出てから、食ベ物は軍からかわなきゃならん。"
31/S3024.DAT,0x46828,21,A8 52 25 E6 01 41 32 2A 9D 1E 21 DD 38 3E 1D 1B 2D 4A 48 3D 37,"老人 
それが決して安くないんじゃよ。"
31/S3024.DAT,0x46870,31,96 DD 0D 25 E6 01 3F 29 24 E6 01 40 59 1B 8A 38 4A 31 58 2B 1F 31 1C 3B 23 1B 4B 48 2D 35 37,"子供 
あつ、
やせいへもじーばすたーのおにいちゃんだ。"
31/S3024.DAT,0x468C8,35,A8 52 25 E6 01 5F 34 47 62 31 2A 56 21 20 33 24 DD 30 DD 35 DD 49 28 BA 20 33 20 43 1D 44 48 1D 33 2D 37,"老人 
モンスターが出てから、食ベ物は軍からかわなきゃならん。"
31/S3024.DAT,0x4691E,21,A8 52 25 E6 01 41 32 2A 9D 1E 21 DD 38 3E 1D 1B 2D 4A 48 3D 37,"老人 
それが決して安くないんじゃよ。"
31/S3024.DAT,0x46966,32,96 DD 0D 25 E6 01 3F 29 24 E6 01 58 2D 58 1B 40 58 29 36 58 2B 1F 31 1C 3B 23 1B 4B 48 2D 35 37,"子供 
あつ、
ばんばいやばつとばすたーのおにいちゃんだ。"
31/S3024.DAT,0x469BE,35,A8 52 25 E6 01 5F 34 47 62 31 2A 56 21 20 33 24 DD 30 DD 35 DD 49 28 BA 20 33 20 43 1D 44 48 1D 33 2D 37,"老人 
モンスターが出てから、食ベ物は軍からかわなきゃならん。"
31/S3024.DAT,0x46A14,21,A8 52 25 E6 01 41 32 2A 9D 1E 21 DD 38 3E 1D 1B 2D 4A 48 3D 37,"老人 
それが決して安くないんじゃよ。"
31/S3024.DAT,0x46A5C,30,96 DD 0D 25 E6 01 3F 29 24 E6 01 30 2B 97 32 1B B5 58 2B 1F 31 1C 3B 23 1B 4B 48 2D 35 37,"子供 
あつ、
ですふれいむばすたーのおにいちゃんだ。"
31/S3024.DAT,0x46AB2,35,A8 52 25 E6 01 5F 34 47 62 31 2A 56 21 20 33 24 DD 30 DD 35 DD 49 28 BA 20 33 20 43 1D 44 48 1D 33 2D 37,"老人 
モンスターが出てから、食ベ物は軍からかわなきゃならん。"
31/S3024.DAT,0x46B08,21,A8 52 25 E6 01 41 32 2A 9D 1E 21 DD 38 3E 1D 1B 2D 4A 48 3D 37,"老人 
それが決して安くないんじゃよ。"
31/S3024.DAT,0x46B50,28,96 DD 0D 25 E6 01 3F 29 24 E6 01 54 26 49 1E 58 2B 1F 31 1C 3B 23 1B 4B 48 2D 35 37,"子供 
あつ、
どうけしばすたーのおにいちゃんだ。"
31/S3024.DAT,0x46BA4,35,A8 52 25 E6 01 5F 34 47 62 31 2A 56 21 20 33 24 DD 30 DD 35 DD 49 28 BA 20 33 20 43 1D 44 48 1D 33 2D 37,"老人 
モンスターが出てから、食ベ物は軍からかわなきゃならん。"
31/S3024.DAT,0x46BFA,21,A8 52 25 E6 01 41 32 2A 9D 1E 21 DD 38 3E 1D 1B 2D 4A 48 3D 37,"老人 
それが決して安くないんじゃよ。"
31/S3024.DAT,0x46C42,32,96 DD 0D 25 E6 01 3F 29 24 E6 01 3F 1E 29 54 2B 33 1B B5 58 2B 1F 31 1C 3B 23 1B 4B 48 2D 35 37,"子供 
あつ、
あしつどすらいむばすたーのおにいちゃんだ。"
31/S3024.DAT,0x46C9A,35,A8 52 25 E6 01 5F 34 47 62 31 2A 56 21 20 33 24 DD 30 DD 35 DD 49 28 BA 20 33 20 43 1D 44 48 1D 33 2D 37,"老人 
モンスターが出てから、食ベ物は軍からかわなきゃならん。"
31/S3024.DAT,0x46CF0,21,A8 52 25 E6 01 41 32 2A 9D 1E 21 DD 38 3E 1D 1B 2D 4A 48 3D 37,"老人 
それが決して安くないんじゃよ。"
31/S3024.DAT,0x46D38,34,96 DD 0D 25 E6 01 3F 29 24 E6 01 46 32 51 2D 1F 22 27 2B 1F 31 58 2B 1F 31 1C 3B 23 1B 4B 48 2D 35 37,"子供 
あつ、
えれめんたるますたーばすたーのおにいちゃんだ。"
31/S3024.DAT,0x46D92,35,A8 52 25 E6 01 5F 34 47 62 31 2A 56 21 20 33 24 DD 30 DD 35 DD 49 28 BA 20 33 20 43 1D 44 48 1D 33 2D 37,"老人 
モンスターが出てから、食ベ物は軍からかわなきゃならん。"
31/S3024.DAT,0x46DE8,21,A8 52 25 E6 01 41 32 2A 9D 1E 21 DD 38 3E 1D 1B 2D 4A 48 3D 37,"老人 
それが決して安くないんじゃよ。"
31/S3024.DAT,0x46E30,40,96 DD 0D 25 E6 01 3F 29 24 38 26 3F 1B 21 2A 1B 1D 3E 1D 29 1F 2D 35 4C 37 2B 79 3E 45 3D 1B 2D 35 37 2E 32 3F 9C 22 37,"子供 
あつ、もうあいてがいなくなつたんだね。すごくつよいんだ。これあげる。"
31/S3024.DAT,0x46EA8,18,5B DE 6B DD 2F 1C 1B 1C 39 5A 2F 38 33 1B 27 1E 1F 37,<G:90>女神のいのり<G:89>をもらいました。
31/S3024.DAT,0x46EF6,35,A8 52 25 E6 01 5F 34 47 62 31 2A 56 21 20 33 24 DD 30 DD 35 DD 49 28 BA 20 33 20 43 1D 44 48 1D 33 2D 37,"老人 
モンスターが出てから、食ベ物は軍からかわなきゃならん。"
31/S3024.DAT,0x46F4C,21,A8 52 25 E6 01 41 32 2A 9D 1E 21 DD 38 3E 1D 1B 2D 4A 48 3D 37,"老人 
それが決して安くないんじゃよ。"
31/S3024.DAT,0x46F94,40,96 DD 0D 25 E6 01 3F 29 24 38 26 3F 1B 21 2A 1B 1D 1B 3B 23 1B 4B 48 2D 35 37 3A 29 44 3F 9C 1F 1C 24 45 20 29 21 22 3C,"子供 
あつ、もうあいてがいないおにいちゃんだ。さつきあげたの、つかつてる？"
31/S3024.DAT,0x46FFA,55,B3 25 E6 01 5C DD 14 31 DD 6D 1C DD 10 28 24 20 45 21 28 B4 6D 1C DD 10 36 3D 58 32 24 5E DD 70 1C DD 27 2E 26 1C DD 9A 1E 73 26 35 29 1F 1C 30 2B 2A DF 61 DF 61 24,"男 
トヨーケの森は、かつてはベみの森とよばれ、国民の信こうの対しょうだつたのですが・・、"
31/S3024.DAT,0x47064,27,B3 25 E6 01 C8 4A 48 24 5F 34 47 62 31 1C DD 67 6D 20 23 1D 29 21 1E 27 29 1F 37,"男 
今じゃ、モンスターの住みかになつてしまつた。"
31/S3024.DAT,0x470B8,33,B3 25 E6 01 38 26 40 39 1F 1B DD 05 26 35 1B 30 2B 3D 37 E6 01 7D 48 7D 48 7D 48 7D 48 7D 48 29 37,"男 
もうやりたいほうだいですよ。
ひゃひゃひゃひゃひゃつ。"
31/S3024.DAT,0x476B8,14,66 68 25 E6 01 3B 28 1B 39 3E 35 3A 1B 37,"兵士 
おはいりください。"
31/S3024.DAT,0x477C2,7,DD 6B 23 56 22 1C 3C,外に出るの？
31/S3024.DAT,0x47802,19,E5 03 DD 6B 23 56 22 E6 01 E5 03 40 29 75 39 40 51 22 20,"<CTRL:E5:03>外に出る
<CTRL:E5:03>やつっりやめるか"
31/S3024.DAT,0x47F68,25,D0 B1 25 E6 01 E5 03 42 31 4E E6 01 E5 03 4E 4E 53 E6 01 E5 03 5C 82 60 AB,"攻撃 
<CTRL:E5:03>アーク
<CTRL:E5:03>ククル
<CTRL:E5:03>トッシュ"
31/S3024.DAT,0x47FD2,31,DD A6 DD AD 25 E6 01 E5 03 2A 1B 2E 45 E6 01 E5 03 3D 29 75 33 1B E6 01 E5 03 3F 22 27 4A 55,"防ご 
<CTRL:E5:03>がいこつ
<CTRL:E5:03>よつっらい
<CTRL:E5:03>あるまじろ"
31/S3024.DAT,0x48052,42,54 26 2B 22 3C E6 01 E5 03 3A 1B 44 73 26 2E 26 9C 44 E6 01 E5 03 97 45 26 2E 26 9C 44 E6 01 E5 03 3D 43 1B 2E 26 9C 44 E6 01,"どうする？
<CTRL:E5:03>さいきょうこうげき
<CTRL:E5:03>ふつうこうげき
<CTRL:E5:03>よわいこうげき
"
31/S3024.DAT,0x48280,7,E8 10 1C 67 78 31 7F,<CTRL:E8:10>のダメージ
31/S3031.DAT,0x47A4C,24,66 68 25 E6 01 47 78 6B 42 20 33 1C DD 33 7E 2F 3B 45 32 1E 27 1E 1F 37,"兵士 
スメリアからの使者をおつれしました。"
31/S3031.DAT,0x47AB0,40,BB 80 34 25 E6 01 2E 2D 1D 96 DD 0D 1C DE 09 87 2F 3A 59 33 32 22 36 28 E6 01 43 1E 38 58 20 23 3A 32 1F 38 1C 35 1D 37,"ヤグン 
こんな子供の相手をさせられるとは
わしもばかにされたものだな。"
31/S3031.DAT,0x47B9C,14,47 78 6B 42 20 33 9A 1F 42 31 4E 30 2B 37,スメリアから来たアークです。
31/S3031.DAT,0x47BDC,49,BB 80 34 25 E6 01 DD 3A 53 64 31 7C 5E BA 92 DD 25 DD 89 BA 1C BB 80 34 30 2B 37 E6 01 5C DD 14 31 DD 6D 1C DD 10 23 74 44 1F 1B 2D 30 1E 1F 1D 3C,"ヤグン 
ミルマーナ国軍本部将軍のヤグンです。
トヨーケの森に行きたいんでしたな？"
31/S3031.DAT,0x47C40,38,BB 80 34 25 E6 01 1E 20 1E 1D 2A 33 24 41 32 28 96 DD 0D 23 28 DD 6F DD E5 35 1D E6 01 DE 18 DE 40 2B DD 7D 22 37,"ヤグン 
しかしながら、それは子供には無理だな
危険すぎる。"
31/S3031.DAT,0x47C98,50,BB 80 34 25 E6 01 27 3F 43 DD 3D 43 DD 3D 9A 21 38 33 29 21 E6 01 79 DD F3 DE 50 1D 2E 36 35 2A E6 01 3B DD C5 39 1B 1F 35 3E 1E 20 1D 1B 30 2B 1D 37,"ヤグン 
まあわざわざ来てもらつて
ご苦労なことだが
お帰りいただくしかないですな。"
31/S3031.DAT,0x47D12,19,4B 73 29 36 24 8C 1B CA 2D 1D 91 1B DD 65 4A 48 1D 1B 37,ちょつと、すいぶんな言い草じゃない。
31/S3031.DAT,0x47D5A,30,96 DD 0D 24 96 DD 0D 29 21 E6 01 2E 32 30 38 47 78 6B 42 5D 1C CC 30 9A 21 1B 22 1C 3D 37,"子供、子供つて
これでもスメリア王の命で来ているのよ。"
31/S3031.DAT,0x47DAC,24,44 4B 2D 36 DD 9A 2B 22 1C 2A E6 01 2B 4A 29 21 38 2D 4A 48 1D 1B 1C 3C,"きちんと対するのが
すじつてもんじゃないの？"
31/S3031.DAT,0x47E08,25,BB 80 34 25 E6 01 2E 32 28 DD DC DD 6E 1E 27 1E 1F 1D 24 3B DE A1 3A 2D 37,"ヤグン 
これは失礼しましたな、お嬢さん。"
31/S3031.DAT,0x47E54,55,BB 80 34 25 E6 01 1F 35 24 85 28 4D 4F 1C 5E 20 33 DD 71 9F DD F4 1D 61 2F DD 09 29 1F 63 68 2A 1B 33 29 1E 48 22 36 D3 1B 21 1B 1F 38 1C 30 2B 20 33 DF 61 DF 61 37,"ヤグン 
ただ、私は精霊の国から不思議な力を持つた戦士がいらつしゃると聞いていたものですから・・。"
31/S3031.DAT,0x47EBE,41,BB 80 34 25 E6 01 1E 20 38 C8 24 DD 10 28 5F 34 47 62 31 35 33 49 30 50 DD 15 E6 01 DE 18 DE 40 1D 89 C2 1D 2D 30 2B 3D 37,"ヤグン 
しかも今、森はモンスターだらけで大変
危険な場所なんですよ。"
31/S3031.DAT,0x47F1A,45,BB 80 34 25 E6 01 DD 33 7E 1C C4 2A CC 30 38 DD A4 36 3A 32 1F 33 E6 01 41 32 2E 41 47 78 6B 42 5D 23 DE D8 1E 43 49 2A DD 36 1F 1D 1B,"ヤグン 
使者の方が命でも落とされたら
それこそスメリア王に申しわけが立たない"
31/S3031.DAT,0x47F8C,15,BB 80 34 25 E6 01 28 29 28 29 28 29 28 29 37,"ヤグン 
はつはつはつはつ。"
31/S3031.DAT,0x47FDE,39,C8 91 29 1F 24 DD 71 9F DD F4 1D 61 2F DD 09 45 63 68 2A AD 83 30 2B 37 E6 01 DA 28 DD B1 DE 78 1D 1B 30 1E 73 26 3C,"今言つた、不思議な力を持つ戦士が俺達です。
年はか係ないでしょう？"
31/S3031.DAT,0x4803A,41,41 26 3D 37 E4 1F E6 01 3F 2D 1F 6D 1F 1B 23 E6 01 DF 11 2A 56 1F DD 89 BA 3D 39 E6 01 39 29 75 23 63 46 22 28 8C 35 43 02,"そうよ。
あんたみたいに
腹が出た将軍より
りつっに戦えるはすだわ!"
31/S3031.DAT,0x480B0,40,BB 80 34 25 E6 01 DF 61 DF 61 1B 1B 30 1E 73 26 37 E4 1F E6 01 3F 1D 1F 2A 1F 1C 61 2F A0 59 21 38 33 1B 27 1E 73 26 37,"ヤグン 
・・いいでしょう。
あなたがたの力を見せてもらいましょう。"
31/S3031.DAT,0x4810A,30,BB 80 34 25 E6 01 DD 2B DE 44 28 2E 1C DE 2A DE 44 30 38 5F 34 47 62 31 2A DD 8C 43 32 22,"ヤグン 
最近はこの付近でもモンスターが現われる"
31/S3031.DAT,0x4815A,42,BB 80 34 25 E6 01 41 2E 30 24 41 1C 61 36 40 33 2F DD 33 29 21 E6 01 5F 34 47 62 31 2F DD 83 1E 21 1B 1F 35 44 27 1E 73 26 37,"ヤグン 
そこで、その力とやらを使つて
モンスターを倒していただきましょう。"
31/S3031.DAT,0x481B6,45,BB 80 34 25 E6 01 2E 1C 3F 1F 39 1C 5F 34 47 62 31 38 DD 83 59 1D 1B 3D 26 30 28 24 DD 10 23 28 36 26 21 1B 74 49 27 59 2D 20 33 1D 37,"ヤグン 
このあたりのモンスターも倒せないようでは、森にはとうてい行けませんからな。"
31/S3031.DAT,0x48246,42,BB 80 34 25 E6 01 2E 1C C4 83 2A 24 63 89 2F A0 DE 4A 1E 1F 1B 41 26 35 37 E6 01 3B 27 46 2A DD 82 74 1E 21 3B A0 59 1E 55 37,"ヤグン 
この方達が、戦場を見学したいそうだ。
おまえが同行してお見せしろ。"
31/S3031.DAT,0x482A2,37,BB 80 34 25 E6 01 38 1E 38 1C 7A 2A 3F 29 1F 33 8E 50 7A 35 6A 37 E6 01 DD 11 1E 21 3B DD 1E 39 2B 22 1C 35 37,"ヤグン 
もしものこがあつたら一大こだぞ。
心してお守りするのだ。"
31/S3031.DAT,0x48308,49,BB 80 34 25 E6 01 6D 1D 3A 2D 2F E6 01 5B 53 DD A0 7F 1C DD 10 5A 24 5B DD 60 34 AF 57 1C DF 34 5A E6 01 1C 13 20 C2 23 DD E3 DD 81 3A 59 27 2B 37,"ヤグン 
みなさんを
<G:90>ルワジの森<G:89>、<G:90>センバラの沼<G:89>
の2か所に案内させます。"
31/S3031.DAT,0x4836C,30,BB 80 34 25 E6 01 27 8C 28 24 41 2E 1C 5F 34 47 62 31 36 E6 01 63 29 21 6D 21 70 3A 1B 37,"ヤグン 
ますは、そこのモンスターと
戦つてみて下さい。"
31/S3031.DAT,0x483BC,33,BB 80 34 25 E6 01 41 32 30 28 24 2B 58 33 1E 1B 63 DD 1F 2F DE 17 98 1E 21 E6 01 3B 39 27 2B 6A 37,"ヤグン 
それでは、すばらしい戦果を期待して
おりますぞ。"
31/S3031.DAT,0x4841E,13,BB 80 34 25 E6 01 3B DD E4 32 1E 55 37,"ヤグン 
お連れしろ。"
31/S3031.DAT,0x4845E,8,66 68 25 E6 01 28 29 37,"兵士 
はつ。"
31/S3032.DAT,0x4794E,20,2E 32 30 38 26 96 DD 0D DF 5C 1B 30 44 1D 1B 30 1E 73 26 3C,これでもう子供扱いできないでしょう？
31/S3032.DAT,0x47994,40,BB 80 34 25 E6 01 43 20 39 27 1E 1F 37 E6 01 DD 10 27 30 1C DE 22 DE 0E 1C DD 43 DE 0E 2F DD B0 DD E1 1E 27 1E 73 26 37,"ヤグン 
わかりました。
森までの列車の乗車を許可しましょう。"
31/S3032.DAT,0x479EE,32,BB 80 34 25 E6 01 1F 35 1E 24 3F 41 2E 28 E6 01 BE DD 06 30 38 87 2F 40 1B 21 1B 22 89 C2 35 37,"ヤグン 
ただし、あそこは
我々でも手をやいている場所だ。"
31/S3032.DAT,0x47A40,34,BB 80 34 25 E6 01 38 1E 38 1C 7A 2A 3F 29 21 38 E6 01 BE DD 06 28 DF 2C DE C2 2F 38 4B 27 59 2D 6A 37,"ヤグン 
もしものこがあつても
我々は責任をもちませんぞ。"
31/S3032.DAT,0x47AA2,34,43 20 29 21 1B 27 2B 37 E6 01 41 1C CF 28 24 47 78 6B 42 5D 23 28 E6 01 41 26 DD 07 46 21 70 3A 1B 37,"わかつています。
その時は、スメリア王には
そう伝えて下さい。"
31/S3032.DAT,0x47AF8,4,4A 48 A1 37,じゃっ。
31/S3032.DAT,0x47B62,37,BB 80 34 25 E6 01 96 DD 0D 35 36 9F 29 21 1B 1F 2A E6 01 54 26 40 33 DD 07 DD EC 1C DD 47 7E 20 38 1E 32 2D 37,"ヤグン 
子供だと思つていたが
どうやら伝説の勇者かもしれん。"
31/S3032.DAT,0x47BBA,28,BB 80 34 25 E6 01 C8 1C 26 4B 23 DD 5B DE 27 1E 1F DD 05 26 2A 3D 3A 41 26 35 1D 37,"ヤグン 
今のうちに始動したほうがよさそうだな。"
31/S3032.DAT,0x47C3C,19,5F 34 47 62 31 25 E6 01 85 23 3B 27 20 59 3E 35 3A 1B 37,"モンスター 
私におまかせください。"
31/S3032.DAT,0x47C8E,28,BB 80 34 25 E6 01 3D 1E 24 3B AE 2A 40 45 33 2F DD 10 27 30 DD E3 DD 81 1E 21 40 32,"ヤグン 
よし、お前がやつらを森まで案内してやれ"
31/S3032.DAT,0x47CDC,19,BB 80 34 25 E6 01 41 1E 21 DD 10 30 DD 5B DE 27 1E 55 37,"ヤグン 
そして森で始動しろ。"
31/S3032.DAT,0x47D2E,16,5F 34 47 62 31 25 E6 01 DE 0D C6 1E 27 1E 1F 37,"モンスター 
承知しました。"
32/S3051.DAT,0x48D62,28,66 68 25 E6 01 2E 2E 20 33 28 5F 34 47 62 31 2A 56 22 DE 18 DE 40 1D 89 C2 30 2B 37,"兵士 
ここからはモンスターが出る危険な場所です。"
32/S3051.DAT,0x48DB0,19,66 68 25 E6 01 DE 88 32 8C 45 1B 21 9A 21 3E 35 3A 1B 37,"兵士 
連れすついて来てください。"
32/S3051.DAT,0x48E70,23,2E 1C 3F 1F 39 30 E6 01 DD 28 46 1F 2D 35 49 54 1D A1 DF 61 DF 61 37,"このあたりで
消えたんだけどなっ・・。"
32/S3061.DAT,0x478D6,11,1D 2D 21 44 32 1B 1D C2 1D 1C 37,なんてきれいな所なの。
32/S3061.DAT,0x47916,13,27 22 30 DD E9 1C DD 10 6D 1F 1B 35 37,まるで別の森みたいだ。
32/S3061.DAT,0x4795E,49,20 45 21 28 DD 10 DD 08 DD 25 2A 2E 2E 36 DD 82 4A 30 1E 1F 37 E6 01 3F 1D 1F 1F 4B 52 88 2A 24 3F 1C 3D 26 23 1E 21 E6 01 1E 27 29 1F 1C 30 2B 37,"かつては森全部がここと同じでした。
あなたたち人聞が、あのようにして
しまつたのです。"
32/S3061.DAT,0x47A9C,20,B4 6D 1C 4D 4F 25 E6 01 27 29 21 1B 27 1E 1F 3D 42 31 4E 37,"ベみの精霊 
まつていましたよアーク。"
32/S3061.DAT,0x47AE4,5,27 29 21 1F 3C,まつてた？
32/S3061.DAT,0x47B1C,42,B4 6D 1C 4D 4F 25 E6 01 41 26 24 13 11 DA AE 3F 1D 1F 1C 3B B7 3A 2D 2F DD 31 49 21 20 33 24 8C 26 29 36 2E 1C DD 74 2F 4C 37,"ベみの精霊 
そう、20年前あなたのお父さんを助けてから、すうつとこの日をね。"
32/S3061.DAT,0x47B7A,8,B7 3A 2D 2A 2E 2E 23 3C,父さんがここに？
32/S3061.DAT,0x47BB4,48,B4 6D 1C 4D 4F 25 E6 01 41 26 24 47 78 6B 42 1C DE E7 DD A9 96 35 29 1F E6 01 DD 14 60 AB 42 5D 96 24 E4 29 E6 01 3F 1D 1F 1C 3B B7 3A 2D 3D 37,"ベみの精霊 
そう、スメリアの皇太子だつた
ヨシュア王子、<CTRL:E4:29>
あなたのお父さんよ。"
32/S3061.DAT,0x47C18,33,46 31 02 02 E4 1F E6 01 42 31 4E 1C 3B B7 3A 2D 2A 24 E6 01 5D CB 35 29 1F 20 38 1E 32 1D 1B 1C 3C,"えー!!
アークのお父さんが、
王様だつたかもしれないの？"
32/S3061.DAT,0x47C6E,15,1D A7 24 B7 3A 2D 28 5D DD 5E 2F 56 1F 1C 3C,なぜ、父さんは王家を出たの？
32/S3061.DAT,0x47CB0,48,B4 6D 1C 4D 4F 25 E6 01 DD 14 60 AB 42 28 24 2E 1C 5E 30 DD 7A 3A 32 20 49 1F 1C 24 E6 01 DD 2A 1C 5E 5D 30 3F 22 36 1B 26 DD E5 DD E6 30 4C 37,"ベみの精霊 
ヨシュアは、この国で殺されかけたの、
次の国王であるという理由でね。"
32/S3061.DAT,0x47D12,40,B4 6D 1C 4D 4F 25 E6 01 7D 54 1B DE 6A 2F 3B 29 21 2E 1C DD 10 23 DD D0 9C DD 5D 2D 35 DD 73 2F 85 2A DD 31 49 1F 1C 37,"ベみの精霊 
ひどい傷をおつてこの森に逃げ込んだ彼を私が助けたの。"
32/S3061.DAT,0x47D6C,59,B4 6D 1C 4D 4F 25 E6 01 36 2E 55 2A 24 DD E2 DF 39 09 1B 1E 44 0A 2F DD 29 39 D9 1E 1F E6 01 DD 14 60 AB 42 1C DE 13 20 33 56 1F 1C 28 24 DD 22 2F DD 50 B5 91 DD 61 35 29 1F 37,"ベみの精霊 
ところが、意識(いしき)を取り戻した
ヨシュアの口から出たのは、死を望む言葉だつた。"
32/S3061.DAT,0x47DDA,33,B4 6D 1C 4D 4F 25 E6 01 DD 73 28 52 88 DD 82 68 1C DD 54 1B 23 E6 01 45 20 32 21 1B 1F 1C 30 2B 37,"ベみの精霊 
彼は人聞同士の争いに
つかれていたのです。"
32/S3061.DAT,0x47E2E,57,B4 6D 1C 4D 4F 25 E6 01 41 1E 21 27 1F 24 41 32 23 3D 29 21 2E 1C CE DD 12 2A E6 01 DD 62 DD 9F 09 28 20 1B 0A 3A 32 21 DD 04 3E 7A 23 DE D4 DD 50 1E 21 E6 01 1B 1F 1C 37,"ベみの精霊 
そしてまた、それによつてこの世界が
破壊(はかい)されてゆくこに絶望して
いたの。"
32/S3061.DAT,0x47EA2,26,4B 73 29 36 98 29 21 02 E4 0B E6 01 52 28 92 DD 42 23 DD 40 DD 95 2B 22 1C 3C,"ちょつと待つて!<CTRL:E4:0B>
人は本当に滅亡するの？"
32/S3061.DAT,0x47EEE,38,B4 6D 1C 4D 4F 25 E6 01 52 28 24 A4 33 2F 2E 1C CE DD 12 1C DE 10 DD 7F 7E 36 E6 01 9F 1B DD 5D 2D 30 1B 27 2B 37,"ベみの精霊 
人は、自らをこの世界の支配者と
思い込んでいます。"
32/S3061.DAT,0x47F46,52,B4 6D 1C 4D 4F 25 E6 01 2E 1C CE DD 12 23 DD 1C 27 32 24 DE 58 DD 92 2F DE C9 44 DF 55 46 22 1C 2F DD 42 1F 39 AE 1C 2E 36 35 36 9F 29 21 1B 22 1C 30 2B 37,"ベみの精霊 
この世界に生まれ、文明を築き栄えるのを当たり前のことだと思つているのです。"
32/S3061.DAT,0x47FAC,39,B4 6D 1C 4D 4F 25 E6 01 41 1E 21 24 CE DD 12 2F A4 33 1C DD 24 DD 50 1C 27 27 23 DD 62 DD 9F 1E DD 5B 51 27 1E 1F 37,"ベみの精霊 
そして、世界を自らの欲望のままに破壊し始めました。"
32/S3061.DAT,0x4802C,21,2B DD 35 21 1C 52 88 2A E6 01 DD 6C 1B DE BA 4A 48 1D 1B 3A 02,"すベての人聞が
悪い訳じゃないさ!"
32/S3061.DAT,0x48074,69,B4 6D 1C 4D 4F 25 E6 01 DD 14 60 AB 42 38 DD 82 4A 7A 2F 91 1B 27 1E 1F 37 E6 01 30 2B 20 33 24 85 28 DD 73 23 DD 2B C3 1C DE F5 DD 50 09 44 D2 26 0A 36 DE 38 DD FC 09 1E 32 2D 0A 2F 3F 1F 46 1F 1C 30 2B 37,"ベみの精霊 
ヨシュアも同じこを言いました。
ですから、私は彼に最後の希望(きぼう)と試練(しれん)をあたえたのです。"
32/S3061.DAT,0x480EC,24,B4 6D 1C 4D 4F 25 E6 01 52 1C DD 93 9A 2F DD 6F 3E 3A 1D 1B 1F 51 1C 37,"ベみの精霊 
人の未来を無くさないための。"
32/S3061.DAT,0x48136,37,B4 6D 1C 4D 4F 25 E6 01 41 1E 21 24 DD 73 28 41 1C BC DD B6 2F 3F 1D 1F 23 1F 3E 1E 21 63 29 21 1B 22 1C 30 2B,"ベみの精霊 
そして、彼はそのカベをあなたにたくして戦つているのです"
32/S3061.DAT,0x48190,27,41 2D 1D 7A 91 43 32 1F 29 21 24 E6 01 54 26 2B 32 58 1B 1B 1C 20 DF 61 DF 61 37,"そんなこ言われたつて、
どうすればいいのか・・。"
32/S3061.DAT,0x481DE,38,B4 6D 1C 4D 4F 25 E6 01 3F 1D 1F 2A 24 6E 2F 1E 1D 3E 21 28 1D 33 1D 1B 20 28 24 3F 1D 1F 2A 9D 51 22 7A 30 2B 37,"ベみの精霊 
あなたが、何をしなくてはならないかは、あなたが決めるこです。"
32/S3061.DAT,0x48236,42,B4 6D 1C 4D 4F 25 E6 01 3F 1D 1F 2A 6E 2F A0 21 24 54 26 74 DC 2B 22 20 2A E6 01 52 DD A3 1C DD 37 CC 2F DD 15 46 22 1C 30 2B,"ベみの精霊 
あなたが何を見て、どう行動するかが
人類の運命を変えるのです"
32/S3061.DAT,0x48292,57,B4 6D 1C 4D 4F 25 E6 01 2E 32 2F DD 68 49 DD 29 39 1D 3A 1B 37 E6 01 3F 1D 1F 23 DD BC 1E 21 DD 05 1E 1B 36 E6 01 DD 14 60 AB 42 20 33 3F 8C 20 29 21 1B 1F 38 1C 30 2B 37,"ベみの精霊 
これを受け取りなさい。
あなたに渡してほしいと
ヨシュアからあすかつていたものです。"
32/S3061.DAT,0x48302,16,5B DD 47 7E 1C DE 0C 1E 5A 2F 87 23 86 32 1F 37,<G:90>勇者の証し<G:89>を手に入れた。
32/S3061.DAT,0x48344,32,B4 6D 1C 4D 4F 25 E6 01 3A 3F 24 E6 01 47 78 6B 42 1C 5C 71 DD 39 DD 03 53 23 D9 39 1D 3A 1B 37,"ベみの精霊 
さあ、
スメリアのトウヴィルに戻りなさい。"
32/S3061.DAT,0x48396,39,B4 6D 1C 4D 4F 25 E6 01 3F 1D 1F 1C 3B B7 3A 2D 2A 24 DD 52 DE 92 09 6D 4B 1E 22 DD 35 0A 2F DE 6F 2B 30 1E 73 26 37,"ベみの精霊 
あなたのお父さんが、道標(みちしるベ)を示すでしょう。"
32/S3061.DAT,0x48450,25,B7 3A 2D 28 DF 61 24 E4 1F E6 01 B7 3A 2D 28 DD 1C 44 21 1B 22 1C 20 1B 3C,"父さんは・、
父さんは生きているのかい？"
32/S3061.DAT,0x484CE,12,47 78 6B 42 23 D9 39 27 1E 73 26 37,スメリアに戻りましょう。
32/S3061.DAT,0x4850E,23,3B B7 3A 2D 2A DD 1C 44 21 1B 32 58 24 E6 01 44 29 36 7B 46 22 3D 37,"お父さんが生きていれば、
きつと会えるよ。"
32/S3061.DAT,0x4855A,23,30 38 24 6E 20 50 DD 15 1D B0 23 1D 29 21 E6 01 9A 4B 48 29 1F 4C 37,"でも、何か大変な話になつて
来ちゃつたね。"
32/S3061.DAT,0x485B4,12,3D 1E 24 47 78 6B 42 23 D9 22 6A 02,よし、スメリアに戻るぞ!
